case_id,time,x1,x2,u1
run_001,0.0,1.0,0.0,0.2
run_001,0.1,0.976,-0.024,0.20505464176359856
run_001,0.2,0.9524043713410878,-0.04568836074709204,0.2100574936348035
run_001,0.30000000000000004,0.9292852615483449,-0.06521746543345504,0.2149572963607957
run_001,0.4,0.9067017361779366,-0.08273425646307421,0.21970384653096817
run_001,0.5,0.8847006041947736,-0.09838013776469881,0.22424851096139792
run_001,0.6000000000000001,0.8633172553933064,-0.11229089229581815,0.22854472499076478
run_001,0.7000000000000001,0.8425765074850026,-0.1245966146701453,0.23254846958217412
run_001,0.8,0.8224934601653705,-0.13542165892702143,0.23621872234249544
run_001,0.9,0.8030743531890745,-0.1448846015260864,0.23951787783806905
run_001,1.0,0.7843174252275136,-0.15309821969505136,0.24241213290022415
run_001,1.1,0.7662137700626289,-0.16016948528316693,0.24487183297276488
run_001,1.2000000000000002,0.7487481864866182,-0.16619957427887283,0.24687177595274604
run_001,1.3,0.7319000181322183,-0.17128389213815662,0.2483914704113838
run_001,1.4000000000000001,0.715643979354314,-0.17551211504149225,0.24941534554936834
run_001,1.5,0.6999509632224312,-0.17896824715315107,0.24993291073537488
run_001,1.6,0.6847888276662378,-0.1817306938985737,0.24993886299314053
run_001,1.7000000000000002,0.6701231558430966,-0.18387235120485218,0.24943314133579347
run_001,1.8,0.655917986868042,-0.1854607105677801,0.24842092739072497
run_001,1.9000000000000001,0.642136513161867,-0.1865579797180328,0.24691259230860124
run_001,2.0,0.6287417408313591,-0.18722121856054882,0.2449235905004865
run_001,2.1,0.6156971096957218,-0.18750248995684207,0.24247430129184644
run_001,2.2,0.6029670698129669,-0.18744902481154782,0.239589820115847
run_001,2.3000000000000003,0.590517611637254,-0.18710340081376856,0.2362997013853829
run_001,2.4000000000000004,0.5783167472500437,-0.18650373407249857,0.23263765567837083
run_001,2.5,0.5663349404514116,-0.18568388277529882,0.2286412043389489
run_001,2.6,0.5545454838694591,-0.18467366189215476,0.22435129503354034
run_001,2.7,0.5429248216416778,-0.183499067843703,0.219811882200797
run_001,2.8000000000000003,0.5314528166383263,-0.18218251195630725,0.215069476694135
run_001,2.9000000000000004,0.5201129616300718,-0.18074306143725452,0.21017266923122813
run_001,3.0,0.508892534245877,-0.17919668652298457,0.20517163253319826
run_001,3.1,0.4977826960177784,-0.17755651238298584,0.20011760725458833
run_001,3.2,0.4867785362621149,-0.17583307430290238,0.19506237697128279
run_001,3.3000000000000003,0.47587906199721686,-0.1740345746234532,0.19005773760565195
run_001,3.4000000000000004,0.4650871355408422,-0.17216713987779297,0.18515496672519452
run_001,3.5,0.4544093618621123,-0.17023507654959483,0.18040429815224743
run_001,3.6,0.44385592817782377,-0.1682411238679151,0.17585440726791526
run_001,3.7,0.43344039867742745,-0.16618670206313743,0.1715519122837989
run_001,3.8000000000000003,0.42317946763050873,-0.16407215453115806,0.16754089659149618
run_001,3.9000000000000004,0.4130926744713617,-0.16189698239045897,0.1638624570838847
run_001,4.0,0.40320208476359964,-0.15966006996865573,0.16055428307609004
run_001,4.1000000000000005,0.3935319412203966,-0.15735989982116166,0.15765027014051802
run_001,4.2,0.38410828918997564,-0.1549947559642883,0.15518017281259894
run_001,4.3,0.374958581208813,-0.1525629140977523,0.15316929972562426
run_001,4.4,0.3661112653746003,-0.1500628176963828,0.1516382542983252
run_001,4.5,0.357595362395627,-0.1474932389668881,0.15060272363211027
run_001,4.6000000000000005,0.3494400362316952,-0.1448534237917803,0.15007331778092237
run_001,4.7,0.3416741632532299,-0.14214321991779666,0.15005546104055686
run_001,4.800000000000001,0.33432590480963337,-0.13936318778910906,0.15054933637129173
run_001,4.9,0.327422288015387,-0.13651469357491275,0.15154988352327523
run_001,5.0,0.320988799433637,-0.13359998409518134,0.15304685088387898
run_001,5.1000000000000005,0.3150489961631946,-0.1306222435059632,0.15502490051578746
run_001,5.2,0.3096241386176913,-0.1275856317650276,0.15746376530960363
run_001,5.300000000000001,0.3047328490271508,-0.12449530505836857,0.16033845664078367
run_001,5.4,0.3003907993949927,-0.12135741852645747,0.16361952040324648
run_001,5.5,0.2966104323103944,-0.1181791117846224,0.16727333879633646
run_001,5.6000000000000005,0.2934007176503007,-0.11496847788296678,0.17126247477302756
run_001,5.7,0.2907669478108122,-0.11173451649630696,0.17554605562015058
run_001,5.800000000000001,0.28871057368813946,-0.10848707227224838,0.18008019174047848
run_001,5.9,0.2872290831889622,-0.1052367593943433,0.1848184263458248
run_001,6.0,0.28631592359329594,-0.1019948735359768,0.18971221145359785
run_001,6.1000000000000005,0.2859604686244129,-0.09877329248800913,0.19471140530974618
run_001,6.2,0.2861480306046957,-0.09558436683816858,0.1997647861414966
run_001,6.300000000000001,0.2868599175983008,-0.09244080216177443,0.20482057697597147
run_001,6.4,0.2880735349659755,-0.08935553425073783,0.20982697614738952
run_001,6.5,0.2897625302890981,-0.08634159896025115,0.2147326880572705
run_001,6.6000000000000005,0.29189698016370574,-0.08341199828959091,0.21948744874947093
run_001,6.7,0.29444361692553156,-0.08057956433464249,0.22404254091500567
run_001,6.800000000000001,0.29736609294832506,-0.07785682275487972,0.2283512930499128
run_001,6.9,0.3006252797641899,-0.07525585738653931,0.2323695576517868
run_001,7.0,0.30417959889030366,-0.07278817760671905,0.23605616355537545
run_001,7.1000000000000005,0.3079853809148528,-0.07046459001036375,0.2393733377726068
run_001,7.2,0.31199724909965265,-0.0682950759040093,0.24228709251487068
run_001,7.300000000000001,0.31616852350069585,-0.06628867604731219,0.24476757343212202
run_001,7.4,0.32045164139334525,-0.06445338398653067,0.24678936550074546
run_001,7.5,0.32479858961820984,-0.06279604922411682,0.24833175342605282
run_001,7.6000000000000005,0.329161344338601,-0.06132229135643452,0.24937893389132718
run_001,7.7,0.33349231362210574,-0.06003642618846667,0.2499201774787087
run_001,7.800000000000001,0.33774477822797955,-0.05894140470146057,0.24994993860287998
run_001,7.9,0.34187332599903236,-0.05803876560812593,0.2494679123311691
run_002,0.0,-0.5,0.8,0.5
run_002,0.1,-0.408,0.782,0.5050546417635985
run_002,0.2,-0.31999562865891207,0.762471639252908,0.5100574936348035
run_002,0.30000000000000004,-0.235892338451655,0.741624934566545,0.5149572963607957
run_002,0.4,-0.15559506382206334,0.7196529275369258,0.5197038465309681
run_002,0.5,-0.07900883644522633,0.6967327191953011,0.5242485109613979
run_002,0.6000000000000001,-0.006039293342693389,0.6730264764657817,0.5285447249907648
run_002,0.7000000000000001,0.06340691544890681,0.6486824084278385,0.532548469582174
run_002,0.8,0.129421812734638,0.6238357105461662,0.5362187223424955
run_002,0.9,0.19209586643449877,0.5986094752016319,0.539517877838069
run_002,1.0,0.2515178410122296,0.5731155670316411,0.5424121329002242
run_002,1.1,0.307774720685024,0.5474554617663824,0.5448718329727649
run_002,1.2000000000000002,0.36095169696609947,0.5217210474290316,0.546871775952746
run_002,1.3,0.4111322130608364,0.49599538695288903,0.5483914704113838
run_002,1.4000000000000001,0.4583980576494292,0.4703534414562321,0.5494153455493683
run_002,1.5,0.5028295006456508,0.4448627536058563,0.5499329107353749
run_002,1.6,0.544505463622889,0.41958409069219665,0.5499388629931405
run_002,1.7000000000000002,0.5835037177451126,0.39457204723177236,0.5494331413357935
run_002,1.8,0.6199011022314425,0.3698756071055864,0.5484209273907249
run_002,1.9000000000000001,0.6537737566176661,0.34553866543402967,0.5469125923086012
run_002,2.0,0.6851973603550088,0.3216005105787159,0.5449235905004866
run_002,2.1,0.7142473736039959,0.29809626684835727,0.5424743012918465
run_002,2.2,0.7409992734371181,0.27505729866809137,0.539589820115847
run_002,2.3000000000000003,0.7655287800556249,0.2525115771483677,0.5362997013853829
run_002,2.4000000000000004,0.7879120680501652,0.23048401015935835,0.5326376556783708
run_002,2.5,0.8082259581888026,0.20899673717864298,0.5286412043389489
run_002,2.6,0.8265480856955121,0.18806939033242875,0.5243512950335403
run_002,2.7,0.8429570414836719,0.16771932319262386,0.519811882200797
run_002,2.8000000000000003,0.8575324833280937,0.1479618090225802,0.515069476694135
run_002,2.9000000000000004,0.870355214491404,0.12881021028220663,0.5101726692312282
run_002,3.0,0.8815072278615342,0.11027612130746896,0.5051716325331982
run_002,3.1,0.8910717142020275,0.09236948616917073,0.5001176072545883
run_002,3.2,0.8991330336610802,0.0750986937905973,0.4950623769712828
run_002,3.3000000000000003,0.9057766502239635,0.05847065246246754,0.49005773760565197
run_002,3.4000000000000004,0.9110890293219558,0.04249084593617014,0.48515496672519454
run_002,3.5,0.9151574993245399,0.027163373302097095,0.48040429815224744
run_002,3.6,0.918070078135822,0.012490974868802494,0.4758544072679152
run_002,3.7,0.9199152665865744,-0.001524953749362859,0.4715519122837989
run_002,3.8000000000000003,0.9207818107558409,-0.014884357153484351,0.46754089659149617
run_002,3.9000000000000004,0.9207584357667875,-0.027588523149205627,0.4638624570838847
run_002,4.0,0.9199335539768585,-0.03964009112074037,0.46055428307609003
run_002,4.1000000000000005,0.9183949508190417,-0.05104306378051901,0.457650270140518
run_002,4.2,0.9162294518463007,-0.06180282037404357,0.4551801728125989
run_002,4.3,0.9135225747824948,-0.071926129522612,0.45316929972562425
run_002,4.4,0.9103581705883403,-0.08142116000296139,0.45163825429832516
run_002,4.5,0.9068180577085543,-0.09029748789148416,0.4506027236321103
run_002,4.6000000000000005,0.9029816537751215,-0.09856609864028842,0.45007331778092236
run_002,4.7,0.8989256091009789,-0.10623938280169709,0.4500554610405568
run_002,4.800000000000001,0.8947234463081163,-0.11333112427540792,0.4505493363712917
run_002,4.9,0.8904452103944787,-0.11985648011698817,0.45154988352327524
run_002,5.0,0.886157133455882,-0.12583195111610498,0.45304685088387897
run_002,5.1000000000000005,0.8819213181437128,-0.13127534252629877,0.4550249005157875
run_002,5.2,0.8777954437581753,-0.13620571450355862,0.45746376530960364
run_002,5.300000000000001,0.8738324986524743,-0.14064332198680227,0.46033845664078366
run_002,5.4,0.8700805423581659,-0.14460954392794484,0.4636195204032465
run_002,5.5,0.8665825005389812,-0.1481268019509157,0.4672733387963365
run_002,5.6000000000000005,0.8633759955430923,-0.1512184686861401,0.4712624747730275
run_002,5.7,0.8604932149557653,-0.15390876618807364,0.47554605562015057
run_002,5.800000000000001,0.8579608201596237,-0.15622265499685764,0.48008019174047845
run_002,5.9,0.8557998964926027,-0.15818571454962052,0.4848184263458248
run_002,6.0,0.8540259461585797,-0.15982401578104663,0.48971221145359783
run_002,6.1000000000000005,0.8526489245972825,-0.1611639868753333,0.49471140530974617
run_002,6.2,0.8516733205631575,-0.16223227324143935,0.49976478614149655
run_002,6.300000000000001,0.8510982797022932,-0.16305559287960283,0.5048205769759715
run_002,6.4,0.8509177709570951,-0.16366058838861627,0.5098269761473895
run_002,6.5,0.8511207946750579,-0.1640736769295905,0.5147326880572705
run_002,6.6000000000000005,0.8516916308554535,-0.16432089951234866,0.519487448749471
run_002,6.7,0.8526101255406991,-0.16442777100478723,0.5240425409150057
run_002,6.800000000000001,0.8538520129520801,-0.1644191322832708,0.5283512930499128
run_002,6.9,0.855389270586659,-0.16431900594333956,0.5323695576517868
run_002,7.0,0.857190504137602,-0.16415045697478534,0.5360561635553754
run_002,7.1000000000000005,0.8592213587775365,-0.16393545977376503,0.5393733377726068
run_002,7.2,0.861444953057293,-0.163694772817487,0.5422870925148707
run_002,7.300000000000001,0.8638223314234914,-0.16344782226471047,0.544767573432122
run_002,7.4,0.866312931150533,-0.16321259566856894,0.5467893655007454
run_002,7.5,0.8688750593178285,-0.1630055468979484,0.5483317534260528
run_002,7.6000000000000005,0.8714663753432816,-0.16284151326082477,0.5493789338913272
run_002,7.7,0.8740443745104235,-0.16273364570873394,0.5499201774787087
run_002,7.800000000000001,0.8765668678999539,-0.16269335287716133,0.54994993860288
run_002,7.9,0.8789924541570996,-0.16273025958344384,0.5494679123311691
run_003,0.0,0.2,-0.7,-0.1
run_003,0.1,0.156,-0.6669999999999999,-0.09494535823640146
run_003,0.2,0.11548437134108788,-0.6345083607470919,-0.08994250636519652
run_003,0.30000000000000004,0.07828926154834497,-0.6026006654334549,-0.08504270363920433
run_003,0.4,0.04425024817793662,-0.571344584463074,-0.08029615346903185
run_003,0.5,0.013202762594773647,-0.5408003014446986,-0.0757514890386021
run_003,0.6000000000000001,-0.015017479089893412,-0.511020910907018,-0.07145527500923525
run_003,0.7000000000000001,-0.040574038363317216,-0.4820527901301771,-0.0674515304178259
run_003,0.8,-0.06362931086741769,-0.45393594748400173,-0.06378127765750458
run_003,0.9,-0.08434407854468141,-0.4267043496386642,-0.06048212216193097
run_003,1.0,-0.10287705916139521,-0.40038622996886186,-0.05758786709977586
run_003,1.1,-0.11938445536167595,-0.3750043804088815,-0.05512816702723513
run_003,1.2000000000000002,-0.13401950572574298,-0.35057642893431534,-0.05312822404725397
run_003,1.3,-0.14693204057786619,-0.32711510474790173,-0.051608529588616225
run_003,1.4000000000000001,-0.1582680455117569,-0.3046284931333501,-0.050584654450631684
run_003,1.5,-0.16816923577267115,-0.28312028181351534,-0.050067089264625136
run_003,1.6,-0.1767726447554749,-0.262590000509463,-0.05006113700685949
run_003,1.7000000000000002,-0.1842102299461832,-0.24303325524643676,-0.05056685866420654
run_003,1.8,-0.19060849965132984,-0.22444195879319126,-0.051579072609275065
run_003,1.9000000000000001,-0.1960881638257463,-0.20680455845433812,-0.05308740769139877
run_003,2.0,-0.20076381222620185,-0.19010626226304742,-0.05507640949951351
run_003,2.1,-0.20474362298763674,-0.1743292644454639,-0.05752569870815357
run_003,2.2,-0.20812910454260208,-0.15945297085035157,-0.06041017988415302
run_003,2.3000000000000003,-0.2110148735856443,-0.14545422485957699,-0.06370029861461712
run_003,2.4000000000000004,-0.213488471525771,-0.13230753411887153,-0.06736234432162919
run_003,2.5,-0.21563022157522535,-0.11998529825561498,-0.07135879566105112
run_003,2.6,-0.21751312829532501,-0.10845803758285284,-0.07564870496645969
run_003,2.7,-0.21920282106414288,-0.0976946226280157,-0.08018811779920303
run_003,2.8000000000000003,-0.22075754255063404,-0.08766250417238655,-0.084930523305865
run_003,2.9000000000000004,-0.22222818287997334,-0.07832794334470028,-0.08982733076877188
run_003,3.0,-0.22365835976006415,-0.06965624118068221,-0.09482836746680177
run_003,3.1,-0.225084544414233,-0.06161196694104341,-0.09988239274541169
run_003,3.2,-0.22653623273493834,-0.05415918437451615,-0.10493762302871723
run_003,3.3000000000000003,-0.2280361606428188,-0.04726167502085855,-0.10994226239434807
run_003,3.4000000000000004,-0.22960056220948824,-0.04088315757215291,-0.1148450332748055
run_003,3.5,-0.23123946868597925,-0.03498750224978326,-0.11959570184775258
run_003,3.6,-0.2329570461763516,-0.029538939109649463,-0.12414559273208475
run_003,3.7,-0.23475196931225029,-0.02450225915974249,-0.12844808771620111
run_003,3.8000000000000003,-0.23661782792344604,-0.019843007162276462,-0.13245910340850386
run_003,3.9000000000000004,-0.23854356336567956,-0.015527664997091607,-0.13613754291611535
run_003,4.0,-0.24051393086422526,-0.011523824483779185,-0.13944571692390997
run_003,4.1000000000000005,-0.2425099839629202,-0.007800348596542975,-0.142349729859482
run_003,4.2,-0.2445095769370237,-0.00432752005764725,-0.14481982718740108
run_003,4.3,-0.2464878808368407,-0.0010771763616997366,-0.14683070027437575
run_003,4.4,-0.2484179086797851,0.001977169636876196,-0.14836174570167482
run_003,4.5,-0.25027104520325266,0.004860224348006932,-0.14939727636788974
run_003,4.6000000000000005,-0.25201757653063345,0.007594823952187403,-0.14992668221907765
run_003,4.7,-0.25362721508884684,0.010201861344402832,-0.14994453895944315
run_003,4.800000000000001,-0.2550696151482723,0.01270022994762077,-0.1494506636287083
run_003,4.9,-0.2563148744347332,0.015106784696350444,-0.1484501164767248
run_003,5.0,-0.25733401738762784,0.01743632035330967,-0.14695314911612103
run_003,5.1000000000000005,-0.25809945580728,0.019701567180256292,-0.14497509948421256
run_003,5.2,-0.25858542284651553,0.021913203839132936,-0.1425362346903964
run_003,5.300000000000001,-0.25876837655432133,0.024079887253468532,-0.13966154335921635
run_003,5.4,-0.25862736947074705,0.02620829901411357,-0.13638047959675353
run_003,5.5,-0.2581443810990929,0.028303207769486555,-0.13272666120366355
run_003,5.6000000000000005,-0.2573046104406428,0.030367546900180238,-0.12873752522697246
run_003,5.7,-0.25609672616516765,0.032402506642579536,-0.12445394437984944
run_003,5.800000000000001,-0.2545130724032457,0.03440763969758431,-0.11991980825952153
run_003,5.9,-0.2525498285799742,0.03638097924004097,-0.11518157365417522
run_003,6.0,-0.25020712215950763,0.038319168133412476,-0.11028778854640217
run_003,6.1000000000000005,-0.24748909363150298,0.040217598053800895,-0.10528859469025383
run_003,6.2,-0.24440391353931112,0.04207055713881031,-0.10023521385850342
run_003,6.300000000000001,-0.24096375182086652,0.043871384700905916,-0.09517942302402854
run_003,6.4,-0.2371847002019179,0.045612631482756696,-0.0901730238526105
run_003,6.5,-0.23308664884273975,0.04728622388427051,-0.08526731194272953
run_003,6.6000000000000005,-0.2286931188890777,0.04888363055821458,-0.08051255125052909
run_003,6.7,-0.22403105301122833,0.05039602975387816,-0.07595745908499435
run_003,6.800000000000001,-0.21913056642742362,0.05181447578643249,-0.07164870695008721
run_003,6.9,-0.21402466129487635,0.053130063023566626,-0.06763044234821321
run_003,7.0,-0.20874890770999566,0.054334085810552525,-0.06394383644462456
run_003,7.1000000000000005,-0.2033410948847437,0.0554181927998805,-0.060626662227393206
run_003,7.2,-0.19784085635555018,0.05637453421160818,-0.057712907485129326
run_003,7.300000000000001,-0.1922892733316742,0.05719590062502432,-0.055232426567877996
run_003,7.4,-0.18672846049883648,0.05787585199043674,-0.05321063449925456
run_003,7.5,-0.1812011387592059,0.058408835650997984,-0.0516682465739472
run_003,7.6000000000000005,-0.1757501995087135,0.05879029227749586,-0.05062106610867285
run_003,7.7,-0.17041826512595895,0.05901674874284732,-0.05007982252129131
run_003,7.800000000000001,-0.16524725037291002,0.059085897096416505,-0.05005006139712004
run_003,7.9,-0.16027792938590657,0.05899665893990521,-0.05053208766883091
